lon,lat,temp,datetime,glwd_id,doy,date,mod,depth,year,decyear,lake
,,10.6,,,145,2004-05-24,,23,2004,2004.393443,Mendota
,,10.6,,,145,2004-05-24,,24,2004,2004.393443,Mendota
,,10.6,,,145,2004-05-24,,24.5,2004,2004.393443,Mendota
,,19.2,,,159,2004-06-07,,0,2004,2004.431694,Mendota
,,19.2,,,159,2004-06-07,,1,2004,2004.431694,Mendota
,,19.1,,,159,2004-06-07,,2,2004,2004.431694,Mendota
,,19.1,,,159,2004-06-07,,3,2004,2004.431694,Mendota
,,19.1,,,159,2004-06-07,,4,2004,2004.431694,Mendota
,,19,,,159,2004-06-07,,5,2004,2004.431694,Mendota
,,18.2,,,159,2004-06-07,,6,2004,2004.431694,Mendota
,,17.4,,,159,2004-06-07,,7,2004,2004.431694,Mendota
,,16.3,,,159,2004-06-07,,8,2004,2004.431694,Mendota
,,15.9,,,159,2004-06-07,,9,2004,2004.431694,Mendota
,,15.7,,,159,2004-06-07,,10,2004,2004.431694,Mendota
,,14.9,,,159,2004-06-07,,11,2004,2004.431694,Mendota
,,14,,,159,2004-06-07,,12,2004,2004.431694,Mendota
,,13.7,,,159,2004-06-07,,13,2004,2004.431694,Mendota
,,12.6,,,159,2004-06-07,,14,2004,2004.431694,Mendota
,,12,,,159,2004-06-07,,15,2004,2004.431694,Mendota
,,11.7,,,159,2004-06-07,,16,2004,2004.431694,Mendota
,,11.5,,,159,2004-06-07,,17,2004,2004.431694,Mendota
,,11.4,,,159,2004-06-07,,18,2004,2004.431694,Mendota
,,11.3,,,159,2004-06-07,,19,2004,2004.431694,Mendota
,,11.1,,,159,2004-06-07,,20,2004,2004.431694,Mendota
,,11,,,159,2004-06-07,,21,2004,2004.431694,Mendota
,,11,,,159,2004-06-07,,22,2004,2004.431694,Mendota
,,11,,,159,2004-06-07,,23,2004,2004.431694,Mendota
,,10.9,,,159,2004-06-07,,24,2004,2004.431694,Mendota
,,10.9,,,159,2004-06-07,,24.3,2004,2004.431694,Mendota
,,20.6,,,173,2004-06-21,,0,2004,2004.469945,Mendota
,,20.6,,,173,2004-06-21,,1,2004,2004.469945,Mendota
,,20.6,,,173,2004-06-21,,2,2004,2004.469945,Mendota
,,20.6,,,173,2004-06-21,,3,2004,2004.469945,Mendota
,,20.6,,,173,2004-06-21,,4,2004,2004.469945,Mendota
,,20.6,,,173,2004-06-21,,5,2004,2004.469945,Mendota
,,20.6,,,173,2004-06-21,,6,2004,2004.469945,Mendota
,,20.6,,,173,2004-06-21,,7,2004,2004.469945,Mendota
,,20.5,,,173,2004-06-21,,8,2004,2004.469945,Mendota
,,18.1,,,173,2004-06-21,,8.5,2004,2004.469945,Mendota
,,17.3,,,173,2004-06-21,,9,2004,2004.469945,Mendota
,,16.6,,,173,2004-06-21,,9.5,2004,2004.469945,Mendota
,,16,,,173,2004-06-21,,10,2004,2004.469945,Mendota
,,15.7,,,173,2004-06-21,,10.5,2004,2004.469945,Mendota
,,15.5,,,173,2004-06-21,,11,2004,2004.469945,Mendota
,,15.1,,,173,2004-06-21,,11.5,2004,2004.469945,Mendota
,,14.7,,,173,2004-06-21,,12,2004,2004.469945,Mendota
,,14.2,,,173,2004-06-21,,12.5,2004,2004.469945,Mendota
,,13.9,,,173,2004-06-21,,13,2004,2004.469945,Mendota
,,13.4,,,173,2004-06-21,,14,2004,2004.469945,Mendota
,,12.7,,,173,2004-06-21,,15,2004,2004.469945,Mendota
,,12.6,,,173,2004-06-21,,16,2004,2004.469945,Mendota
,,12.4,,,173,2004-06-21,,17,2004,2004.469945,Mendota
,,12.2,,,173,2004-06-21,,18,2004,2004.469945,Mendota
,,11.9,,,173,2004-06-21,,19,2004,2004.469945,Mendota
,,11.8,,,173,2004-06-21,,20,2004,2004.469945,Mendota
,,11.6,,,173,2004-06-21,,21,2004,2004.469945,Mendota
,,11.5,,,173,2004-06-21,,22,2004,2004.469945,Mendota
,,11.5,,,173,2004-06-21,,23,2004,2004.469945,Mendota
,,11.5,,,173,2004-06-21,,24,2004,2004.469945,Mendota
,,11.4,,,173,2004-06-21,,24.5,2004,2004.469945,Mendota
,,21.9,,,188,2004-07-06,,0,2004,2004.510929,Mendota
,,21.8,,,188,2004-07-06,,1,2004,2004.510929,Mendota
,,21.7,,,188,2004-07-06,,2,2004,2004.510929,Mendota
,,21.5,,,188,2004-07-06,,3,2004,2004.510929,Mendota
,,21.4,,,188,2004-07-06,,4,2004,2004.510929,Mendota
,,21.2,,,188,2004-07-06,,5,2004,2004.510929,Mendota
,,21,,,188,2004-07-06,,6,2004,2004.510929,Mendota
,,20.9,,,188,2004-07-06,,7,2004,2004.510929,Mendota
,,20.9,,,188,2004-07-06,,8,2004,2004.510929,Mendota
,,20.9,,,188,2004-07-06,,9,2004,2004.510929,Mendota
,,20.9,,,188,2004-07-06,,10,2004,2004.510929,Mendota
,,20.8,,,188,2004-07-06,,11,2004,2004.510929,Mendota
,,19,,,188,2004-07-06,,12,2004,2004.510929,Mendota
,,18,,,188,2004-07-06,,13,2004,2004.510929,Mendota
,,17.3,,,188,2004-07-06,,14,2004,2004.510929,Mendota
,,16.7,,,188,2004-07-06,,15,2004,2004.510929,Mendota
,,16,,,188,2004-07-06,,16,2004,2004.510929,Mendota
,,15.5,,,188,2004-07-06,,17,2004,2004.510929,Mendota
,,15,,,188,2004-07-06,,18,2004,2004.510929,Mendota
,,14.5,,,188,2004-07-06,,19,2004,2004.510929,Mendota
,,14.1,,,188,2004-07-06,,20,2004,2004.510929,Mendota
,,13.5,,,188,2004-07-06,,21,2004,2004.510929,Mendota
,,13.3,,,188,2004-07-06,,22,2004,2004.510929,Mendota
,,13,,,188,2004-07-06,,23,2004,2004.510929,Mendota
,,12.8,,,188,2004-07-06,,24,2004,2004.510929,Mendota
,,12.3,,,188,2004-07-06,,24.5,2004,2004.510929,Mendota
,,23.2,,,201,2004-07-19,,0,2004,2004.546448,Mendota
,,23.1,,,201,2004-07-19,,1,2004,2004.546448,Mendota
,,23,,,201,2004-07-19,,2,2004,2004.546448,Mendota
,,23,,,201,2004-07-19,,3,2004,2004.546448,Mendota
,,22.9,,,201,2004-07-19,,4,2004,2004.546448,Mendota
,,22.9,,,201,2004-07-19,,5,2004,2004.546448,Mendota
,,22.7,,,201,2004-07-19,,6,2004,2004.546448,Mendota
,,22.5,,,201,2004-07-19,,7,2004,2004.546448,Mendota
,,21.7,,,201,2004-07-19,,7.5,2004,2004.546448,Mendota
,,20.9,,,201,2004-07-19,,8,2004,2004.546448,Mendota
,,20.3,,,201,2004-07-19,,8.5,2004,2004.546448,Mendota
,,20,,,201,2004-07-19,,9,2004,2004.546448,Mendota
,,19.9,,,201,2004-07-19,,9.5,2004,2004.546448,Mendota
,,19.6,,,201,2004-07-19,,10,2004,2004.546448,Mendota
,,18.7,,,201,2004-07-19,,10.5,2004,2004.546448,Mendota
,,17.6,,,201,2004-07-19,,11,2004,2004.546448,Mendota
,,16.5,,,201,2004-07-19,,11.5,2004,2004.546448,Mendota
,,15.7,,,201,2004-07-19,,12,2004,2004.546448,Mendota
,,15.1,,,201,2004-07-19,,12.5,2004,2004.546448,Mendota
,,14.6,,,201,2004-07-19,,13,2004,2004.546448,Mendota
,,13.9,,,201,2004-07-19,,14,2004,2004.546448,Mendota
,,13.4,,,201,2004-07-19,,15,2004,2004.546448,Mendota
,,13.1,,,201,2004-07-19,,16,2004,2004.546448,Mendota
,,12.7,,,201,2004-07-19,,17,2004,2004.546448,Mendota
,,12.4,,,201,2004-07-19,,18,2004,2004.546448,Mendota
,,12.2,,,201,2004-07-19,,19,2004,2004.546448,Mendota
,,12,,,201,2004-07-19,,20,2004,2004.546448,Mendota
,,11.8,,,201,2004-07-19,,21,2004,2004.546448,Mendota
,,11.8,,,201,2004-07-19,,22,2004,2004.546448,Mendota
,,24.3,,,216,2004-08-03,,0,2004,2004.587432,Mendota
,,24,,,216,2004-08-03,,1,2004,2004.587432,Mendota
,,24,,,216,2004-08-03,,2,2004,2004.587432,Mendota
,,23.8,,,216,2004-08-03,,3,2004,2004.587432,Mendota
,,23.5,,,216,2004-08-03,,4,2004,2004.587432,Mendota
,,23.5,,,216,2004-08-03,,5,2004,2004.587432,Mendota
,,23.2,,,216,2004-08-03,,6,2004,2004.587432,Mendota
,,23.1,,,216,2004-08-03,,7,2004,2004.587432,Mendota
,,23.1,,,216,2004-08-03,,8,2004,2004.587432,Mendota
,,23,,,216,2004-08-03,,8.5,2004,2004.587432,Mendota
,,21,,,216,2004-08-03,,9,2004,2004.587432,Mendota
,,18.9,,,216,2004-08-03,,10,2004,2004.587432,Mendota
,,17.6,,,216,2004-08-03,,11,2004,2004.587432,Mendota
,,16.1,,,216,2004-08-03,,12,2004,2004.587432,Mendota
,,14.8,,,216,2004-08-03,,13,2004,2004.587432,Mendota
,,14.1,,,216,2004-08-03,,14,2004,2004.587432,Mendota
,,13.6,,,216,2004-08-03,,15,2004,2004.587432,Mendota
,,13,,,216,2004-08-03,,16,2004,2004.587432,Mendota
,,12.7,,,216,2004-08-03,,17,2004,2004.587432,Mendota
,,12.3,,,216,2004-08-03,,18,2004,2004.587432,Mendota
,,11.9,,,216,2004-08-03,,19,2004,2004.587432,Mendota
,,11.9,,,216,2004-08-03,,20,2004,2004.587432,Mendota
,,11.9,,,216,2004-08-03,,21,2004,2004.587432,Mendota
,,11.9,,,216,2004-08-03,,22,2004,2004.587432,Mendota
,,11.8,,,216,2004-08-03,,23,2004,2004.587432,Mendota
,,11.8,,,216,2004-08-03,,24,2004,2004.587432,Mendota
,,11.8,,,216,2004-08-03,,24.8,2004,2004.587432,Mendota
,,20.1,,,229,2004-08-16,,0,2004,2004.622951,Mendota
,,20.1,,,229,2004-08-16,,1,2004,2004.622951,Mendota
,,20.1,,,229,2004-08-16,,2,2004,2004.622951,Mendota
,,20.1,,,229,2004-08-16,,3,2004,2004.622951,Mendota
,,20.1,,,229,2004-08-16,,4,2004,2004.622951,Mendota
,,20.1,,,229,2004-08-16,,5,2004,2004.622951,Mendota
,,20,,,229,2004-08-16,,6,2004,2004.622951,Mendota
,,20,,,229,2004-08-16,,7,2004,2004.622951,Mendota
,,20,,,229,2004-08-16,,8,2004,2004.622951,Mendota
,,19.9,,,229,2004-08-16,,9,2004,2004.622951,Mendota
,,19.7,,,229,2004-08-16,,10,2004,2004.622951,Mendota
,,18.4,,,229,2004-08-16,,10.5,2004,2004.622951,Mendota
,,17.2,,,229,2004-08-16,,11,2004,2004.622951,Mendota
,,15.2,,,229,2004-08-16,,12,2004,2004.622951,Mendota
,,13.8,,,229,2004-08-16,,13,2004,2004.622951,Mendota
,,13.1,,,229,2004-08-16,,14,2004,2004.622951,Mendota
,,12.7,,,229,2004-08-16,,15,2004,2004.622951,Mendota
,,12.5,,,229,2004-08-16,,16,2004,2004.622951,Mendota
,,12.4,,,229,2004-08-16,,17,2004,2004.622951,Mendota
,,12.3,,,229,2004-08-16,,18,2004,2004.622951,Mendota
,,12.3,,,229,2004-08-16,,19,2004,2004.622951,Mendota
,,12.2,,,229,2004-08-16,,20,2004,2004.622951,Mendota
,,12.1,,,229,2004-08-16,,21,2004,2004.622951,Mendota
,,12.1,,,229,2004-08-16,,22,2004,2004.622951,Mendota
,,12,,,229,2004-08-16,,23,2004,2004.622951,Mendota
,,12,,,229,2004-08-16,,24,2004,2004.622951,Mendota
,,12,,,229,2004-08-16,,24.5,2004,2004.622951,Mendota
,,21.9,,,251,2004-09-07,,0,2004,2004.68306,Mendota
,,21.9,,,251,2004-09-07,,1,2004,2004.68306,Mendota
,,21.9,,,251,2004-09-07,,2,2004,2004.68306,Mendota
,,21.9,,,251,2004-09-07,,3,2004,2004.68306,Mendota
,,21.9,,,251,2004-09-07,,4,2004,2004.68306,Mendota
,,21.9,,,251,2004-09-07,,5,2004,2004.68306,Mendota
,,21.9,,,251,2004-09-07,,6,2004,2004.68306,Mendota
,,21.8,,,251,2004-09-07,,7,2004,2004.68306,Mendota
,,21.8,,,251,2004-09-07,,8,2004,2004.68306,Mendota
,,21.8,,,251,2004-09-07,,9,2004,2004.68306,Mendota
,,21.7,,,251,2004-09-07,,10,2004,2004.68306,Mendota
,,21.6,,,251,2004-09-07,,10.5,2004,2004.68306,Mendota
,,20.7,,,251,2004-09-07,,11,2004,2004.68306,Mendota
,,19.5,,,251,2004-09-07,,11.5,2004,2004.68306,Mendota
,,18.9,,,251,2004-09-07,,12,2004,2004.68306,Mendota
,,18.1,,,251,2004-09-07,,12.5,2004,2004.68306,Mendota
,,17.1,,,251,2004-09-07,,13,2004,2004.68306,Mendota
,,15.2,,,251,2004-09-07,,14,2004,2004.68306,Mendota
,,14.3,,,251,2004-09-07,,15,2004,2004.68306,Mendota
,,13.9,,,251,2004-09-07,,16,2004,2004.68306,Mendota
,,12.8,,,251,2004-09-07,,17,2004,2004.68306,Mendota
,,12.8,,,251,2004-09-07,,18,2004,2004.68306,Mendota
,,12.7,,,251,2004-09-07,,19,2004,2004.68306,Mendota
,,12.4,,,251,2004-09-07,,20,2004,2004.68306,Mendota
,,12.3,,,251,2004-09-07,,21,2004,2004.68306,Mendota
,,12.2,,,251,2004-09-07,,22,2004,2004.68306,Mendota
,,12.2,,,251,2004-09-07,,23,2004,2004.68306,Mendota
,,12.1,,,251,2004-09-07,,24,2004,2004.68306,Mendota
,,12.1,,,251,2004-09-07,,24.5,2004,2004.68306,Mendota
,,16.8,,,279,2004-10-05,,0,2004,2004.759563,Mendota
,,16.8,,,279,2004-10-05,,1,2004,2004.759563,Mendota
,,16.8,,,279,2004-10-05,,2,2004,2004.759563,Mendota
,,16.8,,,279,2004-10-05,,3,2004,2004.759563,Mendota
,,16.8,,,279,2004-10-05,,4,2004,2004.759563,Mendota
,,16.8,,,279,2004-10-05,,5,2004,2004.759563,Mendota
,,16.8,,,279,2004-10-05,,6,2004,2004.759563,Mendota
,,16.8,,,279,2004-10-05,,7,2004,2004.759563,Mendota
,,16.8,,,279,2004-10-05,,8,2004,2004.759563,Mendota
,,16.8,,,279,2004-10-05,,9,2004,2004.759563,Mendota
,,16.8,,,279,2004-10-05,,10,2004,2004.759563,Mendota
,,16.7,,,279,2004-10-05,,11,2004,2004.759563,Mendota
,,16.7,,,279,2004-10-05,,12,2004,2004.759563,Mendota
,,16.7,,,279,2004-10-05,,13,2004,2004.759563,Mendota
,,16.7,,,279,2004-10-05,,14,2004,2004.759563,Mendota
,,16.7,,,279,2004-10-05,,15,2004,2004.759563,Mendota
,,16.5,,,279,2004-10-05,,16,2004,2004.759563,Mendota
,,15.1,,,279,2004-10-05,,16.5,2004,2004.759563,Mendota
,,13.7,,,279,2004-10-05,,17,2004,2004.759563,Mendota
,,13.1,,,279,2004-10-05,,17.5,2004,2004.759563,Mendota
,,12.8,,,279,2004-10-05,,18,2004,2004.759563,Mendota
,,12.7,,,279,2004-10-05,,19,2004,2004.759563,Mendota
,,12.3,,,279,2004-10-05,,20,2004,2004.759563,Mendota
,,12.3,,,279,2004-10-05,,21,2004,2004.759563,Mendota
,,12.3,,,279,2004-10-05,,22,2004,2004.759563,Mendota
,,12.3,,,279,2004-10-05,,23,2004,2004.759563,Mendota
,,12.3,,,279,2004-10-05,,24,2004,2004.759563,Mendota
,,12.3,,,279,2004-10-05,,24.6,2004,2004.759563,Mendota
,,12.3,,,308,2004-11-03,,0,2004,2004.838798,Mendota
,,12.3,,,308,2004-11-03,,1,2004,2004.838798,Mendota
,,12.3,,,308,2004-11-03,,2,2004,2004.838798,Mendota
,,12.3,,,308,2004-11-03,,3,2004,2004.838798,Mendota
,,12.3,,,308,2004-11-03,,4,2004,2004.838798,Mendota
,,12.3,,,308,2004-11-03,,5,2004,2004.838798,Mendota
,,12.3,,,308,2004-11-03,,6,2004,2004.838798,Mendota
,,12.3,,,308,2004-11-03,,7,2004,2004.838798,Mendota
,,12.3,,,308,2004-11-03,,8,2004,2004.838798,Mendota
,,12.3,,,308,2004-11-03,,9,2004,2004.838798,Mendota
,,12.3,,,308,2004-11-03,,10,2004,2004.838798,Mendota
,,12.3,,,308,2004-11-03,,11,2004,2004.838798,Mendota
,,12.3,,,308,2004-11-03,,12,2004,2004.838798,Mendota
,,12.3,,,308,2004-11-03,,13,2004,2004.838798,Mendota
,,12.3,,,308,2004-11-03,,14,2004,2004.838798,Mendota
,,12.3,,,308,2004-11-03,,15,2004,2004.838798,Mendota
,,12.3,,,308,2004-11-03,,16,2004,2004.838798,Mendota
,,12.3,,,308,2004-11-03,,17,2004,2004.838798,Mendota
,,12.3,,,308,2004-11-03,,18,2004,2004.838798,Mendota
,,12.3,,,308,2004-11-03,,19,2004,2004.838798,Mendota
,,12.3,,,308,2004-11-03,,20,2004,2004.838798,Mendota
,,12.3,,,308,2004-11-03,,21,2004,2004.838798,Mendota
,,12.3,,,308,2004-11-03,,22,2004,2004.838798,Mendota
,,12.3,,,308,2004-11-03,,23,2004,2004.838798,Mendota
,,12.3,,,308,2004-11-03,,24,2004,2004.838798,Mendota
,,12.3,,,308,2004-11-03,,24.5,2004,2004.838798,Mendota
,,0.4,,,31,2005-01-31,,0,2005,2005.082192,Mendota
,,0.8,,,31,2005-01-31,,1,2005,2005.082192,Mendota
,,1,,,31,2005-01-31,,2,2005,2005.082192,Mendota
,,1,,,31,2005-01-31,,3,2005,2005.082192,Mendota
,,1,,,31,2005-01-31,,4,2005,2005.082192,Mendota
,,1,,,31,2005-01-31,,5,2005,2005.082192,Mendota
,,1,,,31,2005-01-31,,6,2005,2005.082192,Mendota
,,1,,,31,2005-01-31,,7,2005,2005.082192,Mendota
,,1.1,,,31,2005-01-31,,8,2005,2005.082192,Mendota
,,1.1,,,31,2005-01-31,,9,2005,2005.082192,Mendota
,,1.2,,,31,2005-01-31,,10,2005,2005.082192,Mendota
,,1.3,,,31,2005-01-31,,11,2005,2005.082192,Mendota
,,1.3,,,31,2005-01-31,,12,2005,2005.082192,Mendota
,,1.4,,,31,2005-01-31,,13,2005,2005.082192,Mendota
,,1.5,,,31,2005-01-31,,14,2005,2005.082192,Mendota
,,1.5,,,31,2005-01-31,,15,2005,2005.082192,Mendota
,,1.6,,,31,2005-01-31,,16,2005,2005.082192,Mendota
,,1.7,,,31,2005-01-31,,17,2005,2005.082192,Mendota
,,1.7,,,31,2005-01-31,,18,2005,2005.082192,Mendota
,,1.8,,,31,2005-01-31,,19,2005,2005.082192,Mendota
,,1.9,,,31,2005-01-31,,20,2005,2005.082192,Mendota
,,1.9,,,31,2005-01-31,,21,2005,2005.082192,Mendota
,,2.1,,,31,2005-01-31,,22,2005,2005.082192,Mendota
,,2.2,,,31,2005-01-31,,23,2005,2005.082192,Mendota
,,2.2,,,31,2005-01-31,,23.9,2005,2005.082192,Mendota
,,7.6,,,105,2005-04-15,,0,2005,2005.284932,Mendota
,,7.3,,,105,2005-04-15,,1,2005,2005.284932,Mendota
,,7.1,,,105,2005-04-15,,2,2005,2005.284932,Mendota
,,6.4,,,105,2005-04-15,,3,2005,2005.284932,Mendota
,,5.7,,,105,2005-04-15,,4,2005,2005.284932,Mendota
,,5.3,,,105,2005-04-15,,5,2005,2005.284932,Mendota
,,5.3,,,105,2005-04-15,,6,2005,2005.284932,Mendota
,,5.3,,,105,2005-04-15,,7,2005,2005.284932,Mendota
,,5.3,,,105,2005-04-15,,8,2005,2005.284932,Mendota
,,5.3,,,105,2005-04-15,,9,2005,2005.284932,Mendota
,,5.3,,,105,2005-04-15,,10,2005,2005.284932,Mendota
,,5.3,,,105,2005-04-15,,11,2005,2005.284932,Mendota
,,5.3,,,105,2005-04-15,,12,2005,2005.284932,Mendota
,,5.3,,,105,2005-04-15,,13,2005,2005.284932,Mendota
,,5.3,,,105,2005-04-15,,14,2005,2005.284932,Mendota
,,5.3,,,105,2005-04-15,,15,2005,2005.284932,Mendota
,,5.3,,,105,2005-04-15,,16,2005,2005.284932,Mendota
,,5.3,,,105,2005-04-15,,17,2005,2005.284932,Mendota
,,5.3,,,105,2005-04-15,,18,2005,2005.284932,Mendota
,,5.3,,,105,2005-04-15,,19,2005,2005.284932,Mendota
,,5.3,,,105,2005-04-15,,20,2005,2005.284932,Mendota
,,5.3,,,105,2005-04-15,,21,2005,2005.284932,Mendota
,,5.3,,,105,2005-04-15,,22,2005,2005.284932,Mendota
,,5.4,,,105,2005-04-15,,23,2005,2005.284932,Mendota
,,5.8,,,105,2005-04-15,,24,2005,2005.284932,Mendota
,,6.2,,,105,2005-04-15,,24.6,2005,2005.284932,Mendota
,,8,,,115,2005-04-25,,0,2005,2005.312329,Mendota
,,7.9,,,115,2005-04-25,,1,2005,2005.312329,Mendota
,,7.8,,,115,2005-04-25,,2,2005,2005.312329,Mendota
,,7.7,,,115,2005-04-25,,3,2005,2005.312329,Mendota
,,7.7,,,115,2005-04-25,,4,2005,2005.312329,Mendota
,,7.7,,,115,2005-04-25,,5,2005,2005.312329,Mendota
,,7.7,,,115,2005-04-25,,6,2005,2005.312329,Mendota
,,7.6,,,115,2005-04-25,,7,2005,2005.312329,Mendota
,,7.6,,,115,2005-04-25,,8,2005,2005.312329,Mendota
,,7.6,,,115,2005-04-25,,9,2005,2005.312329,Mendota
,,7.6,,,115,2005-04-25,,10,2005,2005.312329,Mendota
,,7.5,,,115,2005-04-25,,11,2005,2005.312329,Mendota
,,7.5,,,115,2005-04-25,,12,2005,2005.312329,Mendota
,,7.5,,,115,2005-04-25,,13,2005,2005.312329,Mendota
,,7.5,,,115,2005-04-25,,14,2005,2005.312329,Mendota
,,7.4,,,115,2005-04-25,,15,2005,2005.312329,Mendota
,,7.4,,,115,2005-04-25,,16,2005,2005.312329,Mendota
,,7.3,,,115,2005-04-25,,17,2005,2005.312329,Mendota
,,7.3,,,115,2005-04-25,,18,2005,2005.312329,Mendota
,,7.3,,,115,2005-04-25,,19,2005,2005.312329,Mendota
,,7.3,,,115,2005-04-25,,20,2005,2005.312329,Mendota
,,7.3,,,115,2005-04-25,,21,2005,2005.312329,Mendota
,,7.3,,,115,2005-04-25,,22,2005,2005.312329,Mendota
,,7.4,,,115,2005-04-25,,23,2005,2005.312329,Mendota
,,7.5,,,115,2005-04-25,,24,2005,2005.312329,Mendota
,,7.7,,,115,2005-04-25,,24.4,2005,2005.312329,Mendota
,,10.2,,,129,2005-05-09,,0,2005,2005.350685,Mendota
,,10.1,,,129,2005-05-09,,1,2005,2005.350685,Mendota
,,10,,,129,2005-05-09,,2,2005,2005.350685,Mendota
,,9.9,,,129,2005-05-09,,3,2005,2005.350685,Mendota
,,9.8,,,129,2005-05-09,,4,2005,2005.350685,Mendota
,,9.7,,,129,2005-05-09,,5,2005,2005.350685,Mendota
,,9.5,,,129,2005-05-09,,6,2005,2005.350685,Mendota
,,9.4,,,129,2005-05-09,,7,2005,2005.350685,Mendota
,,9.3,,,129,2005-05-09,,8,2005,2005.350685,Mendota
,,8.9,,,129,2005-05-09,,9,2005,2005.350685,Mendota
,,8,,,129,2005-05-09,,10,2005,2005.350685,Mendota
,,7.8,,,129,2005-05-09,,11,2005,2005.350685,Mendota
,,7.8,,,129,2005-05-09,,12,2005,2005.350685,Mendota
,,7.7,,,129,2005-05-09,,13,2005,2005.350685,Mendota
,,7.7,,,129,2005-05-09,,14,2005,2005.350685,Mendota
,,7.7,,,129,2005-05-09,,15,2005,2005.350685,Mendota
,,7.7,,,129,2005-05-09,,16,2005,2005.350685,Mendota
,,7.7,,,129,2005-05-09,,17,2005,2005.350685,Mendota
,,7.7,,,129,2005-05-09,,18,2005,2005.350685,Mendota
,,7.6,,,129,2005-05-09,,19,2005,2005.350685,Mendota
,,7.6,,,129,2005-05-09,,20,2005,2005.350685,Mendota
,,7.6,,,129,2005-05-09,,21,2005,2005.350685,Mendota
,,7.6,,,129,2005-05-09,,22,2005,2005.350685,Mendota
,,7.6,,,129,2005-05-09,,23,2005,2005.350685,Mendota
,,7.6,,,129,2005-05-09,,24,2005,2005.350685,Mendota
,,7.6,,,129,2005-05-09,,24.7,2005,2005.350685,Mendota
,,13.4,,,143,2005-05-23,,0,2005,2005.389041,Mendota
,,13.4,,,143,2005-05-23,,1,2005,2005.389041,Mendota
,,13.4,,,143,2005-05-23,,2,2005,2005.389041,Mendota
,,13.4,,,143,2005-05-23,,3,2005,2005.389041,Mendota
,,13.4,,,143,2005-05-23,,4,2005,2005.389041,Mendota
,,13.4,,,143,2005-05-23,,5,2005,2005.389041,Mendota
,,13.4,,,143,2005-05-23,,6,2005,2005.389041,Mendota
,,13.4,,,143,2005-05-23,,7,2005,2005.389041,Mendota
,,13.3,,,143,2005-05-23,,8,2005,2005.389041,Mendota
,,13.3,,,143,2005-05-23,,9,2005,2005.389041,Mendota
,,13.3,,,143,2005-05-23,,10,2005,2005.389041,Mendota
,,13.2,,,143,2005-05-23,,11,2005,2005.389041,Mendota
,,13.1,,,143,2005-05-23,,12,2005,2005.389041,Mendota
,,12.7,,,143,2005-05-23,,13,2005,2005.389041,Mendota
,,12.2,,,143,2005-05-23,,14,2005,2005.389041,Mendota
,,11.6,,,143,2005-05-23,,15,2005,2005.389041,Mendota
,,11.2,,,143,2005-05-23,,16,2005,2005.389041,Mendota
,,11,,,143,2005-05-23,,17,2005,2005.389041,Mendota
,,10.6,,,143,2005-05-23,,18,2005,2005.389041,Mendota
,,10.5,,,143,2005-05-23,,19,2005,2005.389041,Mendota
,,10.2,,,143,2005-05-23,,20,2005,2005.389041,Mendota
,,10.2,,,143,2005-05-23,,21,2005,2005.389041,Mendota
,,10,,,143,2005-05-23,,22,2005,2005.389041,Mendota
,,9.9,,,143,2005-05-23,,23,2005,2005.389041,Mendota
,,9.9,,,143,2005-05-23,,24,2005,2005.389041,Mendota
,,9.9,,,143,2005-05-23,,24.5,2005,2005.389041,Mendota
,,18.9,,,157,2005-06-06,,0,2005,2005.427397,Mendota
,,18.8,,,157,2005-06-06,,1,2005,2005.427397,Mendota
,,18.6,,,157,2005-06-06,,2,2005,2005.427397,Mendota
,,18.3,,,157,2005-06-06,,3,2005,2005.427397,Mendota
,,18,,,157,2005-06-06,,4,2005,2005.427397,Mendota
,,17.9,,,157,2005-06-06,,5,2005,2005.427397,Mendota
,,17.6,,,157,2005-06-06,,6,2005,2005.427397,Mendota
,,16.7,,,157,2005-06-06,,7,2005,2005.427397,Mendota
,,16.4,,,157,2005-06-06,,8,2005,2005.427397,Mendota
,,15.1,,,157,2005-06-06,,9,2005,2005.427397,Mendota
,,12.7,,,157,2005-06-06,,10,2005,2005.427397,Mendota
,,11.8,,,157,2005-06-06,,11,2005,2005.427397,Mendota
,,11.2,,,157,2005-06-06,,12,2005,2005.427397,Mendota
,,11.1,,,157,2005-06-06,,13,2005,2005.427397,Mendota
,,10.9,,,157,2005-06-06,,14,2005,2005.427397,Mendota
,,10.8,,,157,2005-06-06,,15,2005,2005.427397,Mendota
,,10.5,,,157,2005-06-06,,16,2005,2005.427397,Mendota
,,10.4,,,157,2005-06-06,,17,2005,2005.427397,Mendota
,,10.3,,,157,2005-06-06,,18,2005,2005.427397,Mendota
,,10.2,,,157,2005-06-06,,19,2005,2005.427397,Mendota
,,10.2,,,157,2005-06-06,,20,2005,2005.427397,Mendota
,,10.1,,,157,2005-06-06,,21,2005,2005.427397,Mendota
,,10.1,,,157,2005-06-06,,22,2005,2005.427397,Mendota
,,10.1,,,157,2005-06-06,,23,2005,2005.427397,Mendota
,,10.1,,,157,2005-06-06,,24,2005,2005.427397,Mendota
,,10.1,,,157,2005-06-06,,24.5,2005,2005.427397,Mendota
,,24.1,,,171,2005-06-20,,0,2005,2005.465753,Mendota
,,21.8,,,171,2005-06-20,,1,2005,2005.465753,Mendota
,,21.4,,,171,2005-06-20,,2,2005,2005.465753,Mendota
,,21.2,,,171,2005-06-20,,3,2005,2005.465753,Mendota
